id,deceptive,hotel,polarity,source,text
824,truthful,hyatt,negative,Web,hotel busy operating way beyond mean incompetent service hotel ran hot water 9am saturday elevator slow waited 10 minute given event red line train ran every 10 minute beneath city street hear thunder room shouldnt keep awake night used stay toward nw airline bonus point bar ok one cup coffee service awful free wireless free cable channel fridge 25 buck day use httphotelscom re got 65 buck tax expect location superb cab service convenient enough outweigh negative
825,truthful,conrad,negative,Web,great awesome service seriously people amazing nice bartender serf last call least thats told course dont drink save place one star seriously blah small nonluxury room bed really uncomfortable card rate 725night even major city room better awesome ive waaaay better room nyc 350night good thing corporate rate room especially big despite review say here main problem even 10th floor guy blowing whistle summon cab downstairs woke 6 615 630 645 650 655 andand well finally got said screw let greet day maybe everyone else already somehow doubt safely ensconced four season
826,truthful,fairmont,negative,Web,family four went convention stayed early august promised room two double bed arrived earlier told 45 double bed short reluctantly agreed take room king bed promise roll away bed sleep uncomfortably 12 year old bed child roll away little know charged daily fee bed managment could handle large group hotel bellhop bartender visibly stressed towel one day late night manager would take roll away bed charge least bit accomodating disappointed hotel also pool want use pool health club next hotel pay 20 day use 80 family take little swim bit ridiculous favor want accomodated thinking booking hotel convention otherwise go elsewhere chicago many hotel choose pick one never heard back managment issue called emailed obviously dont care even told id write review website chicago awesome city though loved
827,truthful,conrad,negative,Web,stayed 2 night business conference food pretty good really good mint couldnt resist room comfortable bed great annoyed many issue first internet went couple hour break conference wouldnt big deal except needed business second internet wasnt available conference room suppose conference attended would pay extra third chair room low desk awkward position using computer gave back ache later fourth second night key didnt work asked new one also didnt work asked another one thing happened thankfully front desk asked security guy meet room didnt go back lobby third time came back little later tell wrong room wasnt finally came back right key fifth tv one remote control changing channel different one volume sixth didnt comedy channel much cheaper hotel hotel didnt cost much money thing would minor inconvenience would expect paid
828,truthful,conrad,negative,Web,conrad hilton recently took property failed meridian hotel seems conrad inherited hotel property doesnt work entrance difficult find two elevator take lobby result often line waiting problem affect guest room elevator located beyond registration area go hotel couple time stay find poor elevator layout annoying king room would consider small compared chicago hotel although like modern design room quite stark cold also showing quite bit wear tear bathroom best part anyone management tried sit chair work desk uncomfortable setup ive experienced view nonexistent room city amazing vista disappointing saw couple walking hall management trying find room acceptable room service breakfast highlight stay excellent food high quality presentation sorry couldnt write better review would stay chicago incredible hotel one
829,truthful,hyatt,negative,Web,first let say try critical case truth warranted checked thing seemed fine location excellent woke first morning slightly rumpled bed covered stain hopefilthy 4 star hotel quality requested linen change heard knock door gentleman let know wanted done take privacy sign one even came later day room big enough drawer suposedly remodeled carpet didnt reach wall toilet paper holder fell constantly shower head broken mirror great water always hot wall paper thin heard every conversation guest next door noisy could hear everything including tv wall vent internet 1300 worked bit called customer service spent 25 minute phone asked could work resetting system call back later hotel give u credit charge point enough enough packed bag checked front desk helpful kudos rocco caring friendly staff saw bell hop
830,truthful,omni,negative,Web,daughter woke morning wanting go swimming arrived pool water covered white scum attempted use phone pool one white phone one emergency red phone call desk service glad wasnt emergency exited pool area ran hotel employee told problem asked call u pool clean never heard back one thing room furniture mostly child friendly except large metal glass outdated coffee table within 30 minute 5 year old fell hit mouth began bleeding need update piece furniture
831,truthful,omni,negative,Web,son joined husband work trip planned swim working overheard lady asking pool would open checking though son eager swim soon checked pool still closed 630 pm gave went evening noisy sleepless night werent facing mi ave still heard siren im sure noise sounded like malfunctioning hand dryer ceiling would sound 20x hour throughout entire night called front desk next morning told pool open excited son got bathing suit got fitness center told housekeeping pool closed construction upon calling front desk lady claimed unaware maintenance crew action insistence said shed look gentleman called back hour later said pool open 5pmit 9am 6pm still havent even seen pool check tomorrow passed time grandparent holiday swim chicago needle say disappointed
832,truthful,hyatt,negative,Web,havent stayed much hyatt im sure going back anytime soon staff professional helpful room close 4 star however fell little short really time remodel bathroom toilet older flawed design close lid flush im germ freak anything however really dont want constantly touch anything toilet dont hotel fully booked teen convention fccla unfortunately anyone else suffered noise night every direction way describe every room around u slumber party coming back dinner one night took twenty minute u get room due traffic little supervision kid would cut line get elevator would jump floor mention teen going floor floor visit one another absolutely ridiculous lobby hyatt night complete zoo second night finally enough called complain told hotel fully aware situation really wasnt anything could read
833,truthful,omni,negative,Web,family booked five nitghts omni chicago upcoming spring break took advantage prepaid noncancellable offer subsequently received bed breakfast offer via email immediately called hotel inquire whether could switch reservation date different offer called 800 number customer service representative obnoxiously condescending ignorant simply hung looking forward vacation sure made right choice hotel paid closer attention review ritz four season peninsula would never treated u way post stay april 17th
834,truthful,fairmont,negative,Web,supposed 4star hotel impressed akk lobby nice modernlooking bellhop outside help bag open door didnt arrive late night additionally walked hotel late one night trash flower strewn lobby floor seemed always water bottle glass near seating area walked staff clean thats welcoming sight room nice clean provided great view actual location farther would preferred michigan avenue andi also little far south area recommendation rush street lot fun night
835,truthful,fairmont,negative,Web,seriously overpriced room clean comfortable stand mid priced hotel amenity smoke screen nothing offered would get much lesser quality motel basic would expect holiday inn would gladly forgone scale bathroom cup hot coffee get dressed go lobby purchase charged 15day internet top 250night rate bit top bathroom well lit inconvenient shower nice size fantastic oversized shower head unfortunately twice water pressure low effect lost staff friendly helpful actually best part stay staff found overpriced quality room
836,truthful,hyatt,negative,Web,expectation high booked hotel priceline 58 night amazing deal fact wait 15 20 minute hot water called front desk tell hot water nonchalantly replied try running 15 20 minute forgot tell keep water running shower anyone else expected use shower boyfriend showered wait another 10 minute get shower warm make matter worse room service delivered called said needed another fork told u would cost 3 1 fork 2 delivey charge absolutely ridiculous least 1 star hotel get hot water supposed 4 star hotel guess get paid feel bad people actually paid full price
837,truthful,conrad,negative,Web,live chicago frequent occasion recommend hotel friend business acquaintance recently put candidate family recruiting company conrad good luck hotel le meridien disappointment concerned conrad plus side guest able check early problem generally liked room downside learned fact room two bed bath tub shower guest moved room bath tub found hair clean coffee bar caffeinated coffee guest asked told would delivered immediately called 30 minute later front desk admitted forgotten concierge doorman quite helpful guest told u front desk personnel sullen unresponsive guest generally whelmed one five best hotel chicago conrad long way go compete four season peninsula park hyatt
838,truthful,fairmont,negative,Web,disappointed hotel time seem coming quality quite bit clientele also seem lower quality lobby quite rambunctious scene one staff seeming notice house keeper bare minimum room day replace used toiletry coffee also left dirty coffee cup room think stay intercontinental next time
839,truthful,omni,negative,Web,start saying employee wonderful especially restaurant bar employee could nicerwhat appeared hotel manager went beyondunfortunately thats end room opinion appeared different picture worn rattyyou know uninviting sofa crappy coffee table desk area first room given bright construction light shining room men working next building looking directly windowi kid seemed 1520 ft window specifically asked room might decent viewi switched room virtually light truly worn outnot 4 star hotel seemed closer 2 perhaps extremely kind 3 stari travel business know differencei merely touched cabinet door bar unit literally fell hand complained nice woman housekeeping credit made sure door fixed asap gave bottle wine compensatewhich utilized dull sens surroundings next 2 daysi wanted give omni shotbig mistake unfortunately brought friend show great chicago soooo embarrassed chosen hotelshe extremely disappointed wellshould gone first instinct conrad lesson learned
840,truthful,fairmont,negative,Web,fairmont hotel generally preferred choice true disappointment checkin quite slow problematic glitch reservation system locally room small oddly arranged felt quite cramped room hard work small desk hotel overall felt quite cold isolatinglobby inviting didnt feel terribly safe walking around outside gift shop overpriced even downtown hotel food disappointing overall seems greatly overpriced meet usual standard fairmont ive come count bill completely messed required 3 separate call left straighten
841,truthful,hyatt,negative,Web,travel often business hotel rank low list room strong odor smoke gave headache used smoker room service mediocre extremely expensive hotel disturbingly huge difficult navigate way around waited hold twenty minute ask concierge pharmacy located curtly gave crossstreet name hung uhhhhh know direction go stain carpet room big gauge wall maybe thermostat shower decent price charge thanks im glad company footing bill
842,truthful,hyatt,negative,Web,room dingy run felt like staying cheap motel carpet exceptionally worn wallpaper peeling bathroom grout dingy place felt like hadnt redecorated 30 year top window would open unusual higrise hotel air fan ac heat temp control supposed work idea said radient cooling whatever call front desk ask floor fan cool room air circulation even went far prop door open put fan fan door room feel suffocated much privacy cant comment food ate every chance chicago fantastic food much within easy distance hotel hotel good location near waterfront millenium park shopping dining conference facility average frustrating basement cell phone reception nonexistent never stay hotel especially price poor room quality
843,truthful,conrad,negative,Web,weve stayed time around marked difference quality service staff wasnt rude incompetent example ordered wine glass room hotel longer service mini bar room seemed like really cheap way go type hotel nonetheless staff brought u 4 coffee mug list issue go unfortunately including low grade inroom movie option audio video sync rental eventually stop watching 20 minute room clean bathroom sink vent hole black mold clearly hotel pulled back amenity training sufficient staff oh price point hotel stayed find newer hotel many great city
844,truthful,hyatt,negative,Web,chicago hyatt regency deceptively alters cancellation policy charging full room rate upon cancellationie room cannot cancelled recently booked phone one night stay directly hotel reservation specialist mentioned phone 72hour cancellation policy however tried cancel reservation within timeframe robert reservation supervisor said room could cancelled time without charging full price room said refer confirmation email state bottom prepayment required time booking nonrefunable clearly agreed phone told cancel without charged response threatened cancel charge full stay would someone cancel going charged full price bottom line hotel deceptively changed term agreement robert go back customer service school
845,truthful,fairmont,negative,Web,experience fairmont chicago le desirable try fair write review fair fairmont chicago language pulling check felt gouging start 54 night parking terrible area 3035 average affordable 54 disgusting put guest parking car rental room internet complementary 16 standard 25 sort ultra upgraded internet service gouge gouge gouge charge internet anymore even worse upgraded service didnt go online every day 8 day stay cost one update internet dont tell upon check sign free premiere fairmont club receive free room internet service found last day stay issue property shower pressure good bed hard uncomfortable would say many property better location price city good note aria resturant fairmont tremendous staff serf best burger fry ever loved complimentary naan dip start complimentary orange bark finish
846,truthful,hyatt,negative,Web,staff courteous desk clerk gave one coupon free breakfast instead two second desk clerk gave wrong time breakfast second day causing u miss free period room clean nice view river bed comfortable toilet looked like belonged public restroom tank instead stainless steel valve instead 4star hotel dresser store clothes wastebasket room cover icebucket icebucket folding luggage stand broken strap location good close river several americanstyle eating place nearby overall disappointment fourstar hotel expected hyatt regency
847,truthful,omni,negative,Web,omni chosen location whichworked perfectly bedding wondeful everything seemed fairly clean untili sat tubthere black mold soap holder crack wall tile tile overhang tub completely around toilet bowl needle say drained tub took showeri really dont care shower oh yesthe toilet leaked wellthe staff helpful disappointed travel extensively dont think return needed color copy business meeting printer broken man business center took jump drive another part hotel printed presentation delivered room try booked online weekend package got room 10th floor view window another buildingbut werent much
848,truthful,fairmont,negative,Web,looking forward staying wedding late september surprised sign hard time subtle affected husband example got locked room 2 time wait 15 minute hallway going spa time getting ready wedding ceremony stressful lost time keycard would stop working fuse blew power trying get ready happened also coming back spa called hallway phone get help luckily right employee randomly walking asked waiting longas knew problem said called check apparently one even called security get back room set key let thank god wedding night husband wanted order room service little 1030pm told room service closed nighteven though literature room brag 24 hour dining fact never communicated u checked feel like quality service amenity slipping later heard something lot employee getting laid maybe thats people werent intersted providing good service dont think would recommend anyone stay fairmont ever btw spa great hang even youre massage
849,truthful,fairmont,negative,Web,hotel great location friendly staff however physical condition property certainly fallen behind competition use regular hotel back 15 year room well maintained old carpet frayed door wall paper peeling wall tv 80 currently construction going lobby area making impossible get restaurant without leaving hotel walking outside door
850,truthful,fairmont,negative,Web,didnt stay wouldnt without exception swear lying every day stay brings new problem past 3 month stayed 6 time 3 night time problem every time wrong food room service room key dont work unrefreshed bath towel forgotten dirty inroom coffee service unclean ice bucket overnight forgotten room cleaning inability connect internetim tired keep writing problem price chichi downtown hotel expect finally team certainly trained customer service front desk team attitude aria hostess think something else im stuck using hotel since adjoined aon would never go back choice good thing food aria outstanding
851,truthful,fairmont,negative,Web,bathroom toilet leaked water bathroom every time flushed called maintenance fixed returned room discover maintenance personnel left nasty mess bathroom toilet seat covered grease dirty clothes bathroom even used guestroom towel clean hand tool love chicago never staying hotel
852,truthful,omni,negative,Web,nice big room stinky mildew hallway fair room service menu weird elevator set really hurt review omni location great lot option get really good deal room wouldnt say
853,truthful,omni,negative,Web,daughter woke morning wanting go swimming arrived pool water covered white scum attempted use phone pool one white phone one emergency red phone call desk service glad wasnt emergency exited pool area ran hotel employee told problem asked call u pool clean never heard back
854,truthful,conrad,negative,Web,conrad right stuff great bedding fancy decoration beautiful lobby etc however seriously missing boat come customer service attention detail checked went get glass wine minibar discover everything fridge warm called help cheerfully told would send engineer right away fix meantime said great cold drink proceeded send 1 glass wine via room service without asking would okay paid 25 1 glass wine minibar bottle wouldve given 2 glass 33 nothing said obvious difference called complain made feel cheap money principle next morning bill showed eaten something minibar called said automatic sensor minibar must triggered something duh engineer came took entire fridge compartment fix took charge also took 10 room service bill still annoyed nobody bothered apologize acknowledge fact overcharged also fixed minibar fridge replace anything guy said itll take thing cool oh really warm beer cold taste disgusting guess theyre saving next person check room idea another annoyance lighted mirror bathroom work plugged made 2 light bathroom go never would come seems conrad think spend lot money make look beautiful without worrying customer experience dont think go room check sta
855,truthful,omni,negative,Web,love location proximity everything staff friendly courteous nice 25 year old boy got backpack full goody moment arrived got free wifi morning drink signing select guest program cant beat minor issue elevator take 2 separate elevator trip get room got little annoying going often otherwise great stay
856,truthful,hyatt,negative,Web,thank god got hotel priceline cant imagine paying full price place tub moldy dingy toilet didnt flush selection tv channel limited say least unless wanted pay 5 rerun nbc show oh internet set back 15 day breakfast thats 16 cup coffee croissant two slice honeydew hotel pit customer service isabsent walk ridiculous lobby decked like bad late 80 prom there one direct upstairs check youre check fast ill grant hotel big crummy ripoff never stay steer clear hyatts general believe
857,truthful,conrad,negative,Web,imagine getting first time overlooking room supposed ready used towel mouthwash opened used left towel floor foot towel dry face slipper although still bag sole broken left tiny plastic part way garbage room de facto didnt realise would happen saw paris hilton tv knew god great u idiot go company able create shame u actually
858,truthful,hyatt,negative,Web,family stayed hyatt wacker dr march 27 2012 excited great price got 4star hotel priceline unfortunately impressed past stayed hyatt downtown san diego spring break marina chose stay closer home year room clean standard arrived even though paid upgrade asked cleaned sight seeing assured would looked upon return nothing moved room reclean including tea son made prior excursion assume wasnt even checked promised 3 towel 4 u call promptly delivered room service took 40 minute deliver u knife corkscrew essentially paid felt compelled tip even though call ask twice curtain dirty frayed vacuuming bed skirt foreign stain honor barfridge gouged dirty mirror dirty bed appeared jumped neat tidy allthere box trash hall old refrigerator two well disappointing say least buyer remorse wish taken train home stayed bed compensated upgrade 2000 given price parking tax etc point wouldnt recommend hyatt anyone husband travel us hyatt business travel point quite often also expected better 4star hotel felt compelled let know unhappy facility
859,truthful,omni,negative,Web,good start front desk isnt willing tell customer problem room reserved king suite hotel put u queen suite without telling u front confronted manager come clean switch offered u free breakfast would upgrade room whole problem could avoided would told u truth let u decide still willing stay omni retuning hotel
860,truthful,omni,negative,Web,experienced bed bug room staying omni chicago hotel magnificent mile never received return call general manager sanjay mahajan several voicemail never return hotel work spread word also heard several employee cleaning staff common hotel
861,truthful,fairmont,negative,Web,beautiful hotel doesnt lot offer price sheet pillowcase room stain tv remote would function properly valet service truly need improvement payed quite bit overnight parking took almost hour bring car u needed leave asked find taking long got tossed back forth bell hop front desk answer
862,truthful,omni,negative,Web,omni chosen location whichworked perfectly bedding wondeful everything seemed fairly clean untili sat tubthere black mold soap holder crack wall tile tile overhang tub completely around toilet bowl needle say drained tub took showeri really dont care shower oh yesthe toilet leaked wellthe staff helpful disappointed travel extensively dont think return needed color copy business meeting printer broken man business center took jump drive another part hotel printed presentation delivered room try booked online weekend package got room 10th floor view window another buildingbut werent much
863,truthful,omni,negative,Web,excuse hotel like cold shower three consecutive day tell customer engineering look told sooner wouldnt expect cold shower budget hotel let alone omni great location bar nice
864,truthful,conrad,negative,Web,let first start saying always pleased conrad hotel chose conrad chicago disappointed level service 3 phone call get maintenance fix bathroom sink unpleasant experience terrace resturant front desk aware room eminities uncaring mod conrad hotel stayed 5 star one give 2 star
865,truthful,hyatt,negative,Web,line check desk tremendously long decided use computerized self check option self check gave u size bed got room immediately realized placed smoking room unable perhaps staff unwilling move u non smoking room allergic smoke made stay uncomfortable wall seemed thin could clearly hear conversation guest room next u went breakfast seated quickly nearly ten minute server arrived price charging wait unacceptable went elsewhere also took ten extra minute promised valet get car forty dollar day parking expected better
866,truthful,fairmont,negative,Web,disappointed hotel staff seems hurried unhelpful room made 5 pm despite several request blower hallway blew freezing air staff told u nothing could done lobby inviting comfortable sit room bed comfortable cream modern art work style room lacked many amenity hotel price range offer certainly worth rate compared hotel stayed chicago
867,truthful,conrad,negative,Web,well used le meridian hotel changed worse kept remind booked package overcharged separately everything included supposed champagne room upon arrival two phone call three hour later finally showed tried drink bar even though people three serversbartenders came went talking one acknowledging u ten minute left hotel went street drink dont bother pay extra city view may get view sixth floor looking across street directly plain brick wall could see oh yes valet lost cell phone someone car called home today see found wanted call back home nice hotel give personal information staff huh money stay hotel chicago pricepoint much much better
868,truthful,fairmont,negative,Web,maybe booked thru priceline treated like second rate guest couldnt get room thru fairmont website busy weekend ryder cupbut never experience using priceline night time check girl rude unhelpful told option pay upgrade king bed stuck two tiny bed ugly room comforter dirt several place bathroom handicap counter space use ironing board toiletry hotel huge capacity may renovation good look hotel stop lobby hallway room carpet run come expect fairmont stayed many world far worst maybe low floor updatedwe paid much guest im fairmont gold member positive great location daytime staff helpful desk two bike borrow handy view could great get higher room checked raddison blu across street looked much nicer
869,truthful,conrad,negative,Web,gave conrad second try impressing failed miserably hotel honor room request expressed special occasion would love room view reservation got view adjacent office building window didnt pay nearly 400 night called manager absolutely rude wouldve required pay least 40 rude lot lot mistake happened requested pillow never sent television sound functioning ie sound telling manager problem horribly condescending cared little ive better service hampon inn screwed breakfast voucher physically go question said send right never happened absolutely ridiculous bathroom always nice room renovated since last year thank lord nice ambiance bed quite nice well valet guy fantastic probably nicest men within entire hotel also bellman housekeeper wonderfully sweet always said hi hope wonderful day appreciated perhaps management team need go back training school learn customer service breakfast conrad restaurant avoided completely service abysmally inept mention slow two different watresses took upward 15 minute get juice looked like hated job treated u attitude never checked food came food overpriced quality severely lacking got continental breakfast included muffin burnt small croissant tiny cinnamon roll 14 dollar laughable choose 14 dollar get toast juice spare choose eat elsewhere get actual tasty meal money overall manager need learn customer service mean bend backwards customer otherwise business crumble conrad crumbled spent way much money terrible service ive already sent opinion hilton headquarters ill looking hotel next time im chicago
870,truthful,conrad,negative,Web,barely average hotel premium price hotel beautiful lobby fails fails maintain standard beyond lobby stayed conrad dublin ireland hongkong loved looking forward staying hotel extremely disappointed surprised hotel allowed carry conrad name pro elegant lobby nicely decorated fresh flower location located heart chicago disappointment stained worn carpet hallway room small phone lightbulb room broken breakfast 60 two people service slow impolite hotel rationed soap shampoo one bar soap share one bottle shampoo replaced two day felt like staying budget hotel cap stay hotel made billing error took three month effort worth correct would stay hotel worth premium price charge
871,truthful,omni,negative,Web,family dubbed omni chicago fawlty tower always seems something wrong time room right kitchen odor cooking grease wafted bedroom night long smelled like greasy spoon restaurant permeated clothing bedroom window bolted shut couldnt get fresh air room amount omni charging room much better ventilation system
872,truthful,fairmont,negative,Web,hotel chosen husband company family came along business trip location excellent great view lake aquarium 34th floor first impression room nice everything appeared clean lobby undergoing renovation entrance otherwise ok lot conference taking place wait elevator long seemed like 2 elevator working 6 read another reviewer join fairmont president club wifi room would free signed club puzzled dont offer everyone free wifi parking fee exorbitant 58night thankfully company paying able walk millennium park navy pier hotel hotel kidfriendly term restaurant amenity swimming pool concierge arranged u swim swissotel next door underground tunnel connects fairmont loved swissotels pool 42nd floor fantastic view pool although bed comfortable daughter victim bed bug stay unfortunately didnt know next day returned home apparently bed bug bite take 7 day appear daughter shared bed bitten side neck hip bite made want claw skin husband son shared bed bitten beware room 3405 bed nearest bathroom fooled clean room checking mattress
873,truthful,hyatt,negative,Web,staying currently aspired sleep paper thin wall allow even slightest peep neighbor feel like youre right bed couldnt sleep anyway cheap giant fluffy pillow called housekeeping asked helpwas simply accomodatingly told plea help could would ability supply reasonable pillow complete answer hanging hyatt may well executed service lead demise happy
874,truthful,fairmont,negative,Web,stayed fairmont two saturday row stay disappointing call hotel prior stay time took hotel 3040 minute answer phone price expected nicer decor looked cheaply done comfortable bedsthe mattress soft sheet hardpillows werent comfortable either accomodating front desk staff friend also date undoubtably add similar comment
875,truthful,fairmont,negative,Web,rave bed bed average surface room seemed clean however dropped pen behind nightstand discovered least inch dust appeared repair something cut away part wall repair job covered wallpaper board hole board even completely cover hole impossible decent shower bath extreme water saving device shower tub provided basically trickle water unable get shampoo hair pressure poor also prepared nickled dimed death even 10 charge used coffeemaker room really room service tack delivery charge 20 gratuity since waiter stay serve earning gratuity already charged deliver food parking fee outrageous 51 night add insult charge hotel patron fee general public upon packing leave realized dvd set son brought missing reported theft hotel file report security promised would investigate get back within 2 day two week follow apology even given never stay hotel chicago many time worst hotel ever stayed
876,truthful,omni,negative,Web,gloss nice building friendly staff wild set item minibar somewhat belowaverage hotel particular bed chair least comfortable ever encountered two night wife practically cripped bed pain complained staff immediately offered chance switch different room room furnished identically owner omni need stop spending money bath salt room invest basic comfort lying floor trying unkink back thinking longingly last red roof inn visited
877,truthful,omni,negative,Web,pro con pro good location nice staff clean room con lack bathroom amenity get better item holiday inn housekeeping wasnt great 1 bathroom rug taken room idea never returned marble floor bathroom dangerous slipperyi throw towel ground make sure fall 2 charged item take minibar
878,truthful,hyatt,negative,Web,issue housekeeping hotel management handle well subject brief staff strike inform guest fact failed tell u strike room never cleaned 4 call several hour able get clean towel overall service check poor reportedly 4 star hotel
879,truthful,conrad,negative,Web,stayed hotel week looking forward stay top class hotel shocked disapointed stay gripe room broken phone broken lightbulb breakfast service slow impolite hotel rationed shampoo one bottle two people sharing refill bottle le half full also shared bar soap disappointed hotel paid premium hotel got disappointing stay
880,truthful,sheraton,negative,Web,recently stayed sheraton onsite conference problem getgo problem checkin even though made arrangement beforehand pay company check credit card file front desk clerk kind rude room okay worth paid sheet kind messed room didnt feel clean also charge internet access ridiculous hotel provide free wifi conference food assume catered hotel good day check arranged late checkout morning checkout time someone else got assigned room attempting get locked room luggage still check time would recommend staying somewhere else
881,truthful,sheraton,negative,Web,frequent traveler work stay many spg property compared spg property chicago far worst 1 charge use gym 12 per day something like 24 entire stay cant even begin rip 2 gold platinum member always get complimentary water bottle room offer option make fuss give one 3 wireless internet 2010 enough said charge least 200 night amenity built cost would never stay
882,truthful,knickerbocker,negative,Web,booked hotel room 4 night hotel online vendor booking hotel room contacted hotel request room 2 bed told 3 different conversation hotel personnel would room 2 double bed arrived given king sized bed told nothing hotel could 3 guest apparently hotel management saw problem 4 people sleeping 1 bed staff completely unaccomodating add insult injury met guest obtained room 2 bed walking street day checked would recommend hotel anyone customer service well acceptable location hotel great many hotel offer excellent service high quality room stay visiting chicago bottom line stay millenium knickerbocker
883,truthful,homewood,negative,Web,parking service great front desk terrible huge problem getting ice one night none room went twice get one help called front desk promised deliver none arrived called said come get would listen say already happened read
884,truthful,homewood,negative,Web,called december 6th 2010 3 pm book room upcoming weekend getaway taken aback phone picked promptly hung without word thinking might simple mistake gave another try woman introducing toni answered phone rushed introduction sounding incredibly bored annoyed answer phone barely letting second go introduction gave snotty hello could open mouth tell never mind never hotel answered call rudely id like give hotel benefit doubt pin unpleasant experience toni however calling back hope stay hotel trip
885,truthful,swissotel,negative,Web,stayed swissotel three day weekend disappointed see construction arrived information clearly stated website giant tarp lobby pretty weird unwelcoming room fine bland generic european elegance claimed website lack hot water definitely fine though couple plus stay swissotel location good bed comfortable room clean good point certainly redeem experience wouldnt pick place even postconstruction
886,truthful,swissotel,negative,Web,three night business hadnt realized place construction therefore bar restaurant basement bleak told front desk hadnt realized construction id switch hotel said still going charge 3 night stayed tv didnt work tried get fix ignored meeventually called hour later couple grumpy maintanance guy came fixed long complicated experience business center doesnt open 9am btw ended paying 45 print 55 page buy card woman behind desk ended printing anyway charging left 22 card use business center basement swissotel chicago 2000 mile live asked refund card surprise declined help nice room nice view hotel sterile service incredibly bad worst experience ive ever hotel traveling business
887,truthful,swissotel,negative,Web,wanted let everyone know looking hotel high rise construction next door swissotel chicago one wife went last year empty lot next door year loud construction site next door 8 saturday morning hear worker starting sure summer chicago come around work night think keep adding floor able look worker eye wave room used view navy pier get close personal view people pouring concrete top hotel construction front hotel block lucky u protestors standing front hotel able tell use new entrance protestors swissotel hired company redo sound system hire union worker ask worker noise say cant hear sure swissotel want word getting insist trying dont pay room advance let room stuck
888,truthful,homewood,negative,Web,ideal location right heart near north side good grief need two elevator wait 10 minute elevator happen first floor registration desk 6th floor face long line catch one room cookie cutter homewood suite utilitarian unlike many location however one include dvd player room pool ok there jacuzzi oh housekeeping deficient come keeping towel stocked pool area front desk service pretty good
889,truthful,swissotel,negative,Web,swiss chicago nice lacking pretty basic expectation modern era great spot along chicago waterfront spacious room comfortable respite city dont plug computer hope free donut morning free wifi affordable breakfast free swim pool tendollaranight charge internet average 25 plate breakfast another 15 buck night fitness center ive stayed small town star motel wifi free part 50 dollar room get 2009 free breakfast bad probably ate much dinner dont need anyway u arent charging everything company card basic would appreciated coffee milk oj stale donut muffin maybe cereal throw u little something besides fruit flavored water lobby regard swimming another one wrapped fitness center fee pool open till 10 pm plan accordingly make 6 fiji bottled water room seem like bargain summation drop fee nickel dimming folk charge need charge compliment otherwise nice hotel
890,truthful,homewood,negative,Web,planned stay 5 night family trip booked hotel expected value suite well free breakfast get quick bite head day normal tourist stuff well stay lasted 1 night quickly thankfully switched different hotel last 4 night room dirty opened sofabed sheet filthy mess dirt crumb fell ridiculous considering suite hotel sofabeds likely used theoretically cleaned lot extra blanket also dirty bathroom werent much better temperature control room imprecise minor inconvenience without clean blanket night made cold stay like eat free free breakfast dinner certain night dont care eat great food chicago offer guess may find place tolerable found buffet better average felt like golden corral thing hotel really going location option area switched james great experience couldnt paid stay im shocked high overall rating given experience
891,truthful,knickerbocker,negative,Web,aircondition noisy fancompressor room start every 3 5 min noise wake least first night old fashion system need replaced postal service hotel nonworking hotel messed concert ticket correctly addressed transported ups ticket hotel general manager office reception denied arrived spend day travelling ticket agent resolve hotel find reason apologize inconvenience concert reason travel chicago else hotel good standard free internet lobby good view room friendly staff restaurant bar booked 20 roomnights together staying room 612 425 431 23rd june
892,truthful,sheraton,negative,Web,stayed one night found hotel concentrate conference rather normal guest found hard get room city particular night paid odds 200 night felt checked werent conference staying hotel guy main door didnt even hold open trying lug bag lobby que 1520 minute check given information hotel rang reception one stage find business centre hotel could access internet short asked didnt bring laptop could use internet access room found staff rude helpful would recommend hotel tourist
893,truthful,swissotel,negative,Web,room big luxurious befitting price tag 299 bed comfortable however bed wall abutting elevator shaft heard elevator running night also held oneday conference 25 people stuck u long narrow room cramped also night preconference dinner palm restaurant hotel service slow party left entree served steak soso far cry experience palm
894,truthful,sheraton,negative,Web,generally speaking nothing bad place would cleaning issue checked closed mini bar picture uploaded much dust nobody cleaned least 3 year called housekeeping giving opportunity check something still situation returning room 4 hr later next day moved renovated room much better 5 star clean addition never time waiting line reception wonder 13 counter actually open please something issue ruining everything
895,truthful,homewood,negative,Web,booked hotel priceline 413 week later called hotel directly add 412 stay receptionist confirmed reservation confirmation gave lower rate night king suite arrived checkin record 412 reservation whatsoever hotel also fully booked leaving tired hungry family high dry nowhere go decent thing happened whole debacle lisa checkin desk called around several hotel closeby find u room seemed employee working busy time evening ended embassy suite night pleasant experience
896,truthful,swissotel,negative,Web,swissotel continues yawn previous poster state punching floor ridiculous hand technology wise could helpful routing ppl different elevator idiot like cram one elevator leave others free change case want take nice hot soak andguess whatthey water problem sooooo disappointed hopefully dont get bug bitten time checked sheet sadly due company deal think stay next year sighbut far batting 1 star oh boy must luckor rather hotel run swap room four time thats thurs nitesunday morning stay first room hot water switch room gave key 2nd room happened occupied luckily occupant security latch wasnt embarrassing moment third room fine 2 night today move water leakage room room boy talk awful hotel awful luck maybe karma since wrote bad review last year continue write onebut truth oh also last year may bed bug checked room look bug free still get itchy patch leg perhaps something sheetsor airhvac case despite decent staff one best 0 hotel 1 still nice servicesince fault say thank goodness company wont hold conference chicago next year least hotel
