id,deceptive,hotel,polarity,source,text
825,deceptive,james,positive,MTurk,decide stay james last weekend kid reserve family adventurer paul frank special offer hotel entice visitor see local museum aquarium end receive chicago city pass ultimately paid ticket chicago child museum kid ball end day milk cooky turn service special pair pajama daughter adore great weekend kid focus adult certainly nt forgotten since great breakfast room next morning
826,deceptive,james,positive,MTurk,stay james hotel chicago fantastic hotel clean modern everything hop staff fabulous go beyond expectation need met recommend hotel friend associate
827,deceptive,james,positive,MTurk,want stay sleek modern hotel give amenity conduct business james hotel chicago place superb clean line sophistication welcome first sight follow spacious room luxurious linen allnatural kiehl body shampoo lotion absolutely love stay james hotel downtown chicago bathroom raise sink luxurious amenity would want absolutely love natural wood feel mingle modern touch felt home clean modern atmosphere definitely would stay plan stay james new york well
828,deceptive,james,positive,MTurk,really unexpected experience far hotel accommodation go week vacation chicago heard several recommendation regard lodge james chicago mention emphatically expect experience comfort luxury customer satisfaction pleasantly surprised level innovation forwardthinking employ every aspect hotel design breathtaking modern clean stylish sexy reflect everywhere lobby shop restaurant stun guest room family felt energize smartly sleek environment impressed every turn sophisticated take hotel decor far traditional hotel experience like move chic exclusive downtown apartment truly upscale adventure modern luxury living impressive hotel overall approach guest use world resource offer inroom recycle available bicycle guest usage james offer unique perspective place world gently help guest assist maintain balance ease elegance respect show area support artistic organization charity program merit well chicagocentric package compile guest make best stay whether weekend week longer james chicago definitely choice accommodation whenever revisit chicago fact may visit solely stay james
829,deceptive,james,positive,MTurk,need james ca nt tell impressed stay james chicago hotel come town week long business conference refer james friend crisp clean contemporary ambiance make feel like relaxed vacation rather work luxury without top room clean comfortable standard comfortable time enjoy relax massage spa happy hour jbar highly recommend dinner david burke primehouse customer service staff member front desk house keep bartender excellent plan return spring vist look forward another phenomenal experience
830,deceptive,james,positive,MTurk,wonderful time james hotel business chicago room modern tasteful wellkept staff responsive efficient perfect place unwind work day also provide ideal atmosphere work
831,deceptive,james,positive,MTurk,recently husband stayed james chicago night town take musical checked james happily surprised customer appreciation delicious room service room spotless supply fresh towel everything shower spa visit gym know accepted pet beforehand would great environment family lapdog stay james chicago make night luxurious out definite stop next time chicago
832,deceptive,james,positive,MTurk,often travel business always try stay james modern design lobby restaurant wood glass creates luxurious atmosphere streamline comfortable room design give upscale aesthetic like penthouse loft apartment availability computer coffee james business center mean lug laptop around hotel james provide perfect set business traveler cozy place retire evening ease breakfast service room mean stress rush time valuable love james
833,deceptive,james,positive,MTurk,james chicago hotel locate right heart one downtown chicago wonderful hotel many classy earth boutique view breathtaking hotel warm feel hotel staff excellent hotel situate right across magnificent mile minute away world famous shopping din fun age james modern luxurious james definately hotel would recommend go back year come
834,deceptive,james,positive,MTurk,stay james late last august exceed expectation husband chicago business trip tag along time away day day life enter hotel greet acknowledge minute walk door staff member front desk extremely friendly met need timely manner patiently answer question lobby clean ambiance impressive room also clean could found better room two night peace quiet bed comfortable bedding type could slip drift awhile since stayed hotel comforter scratchy thin husband actually comment see sleep soundly month bathroom also impressive water pressure something mess get perfect heater take time warm even though brought shampoo conditioner give amenity bathroom try like everything else exceed expectation get chance check conference room however husband nothing great thing say quality facility truly enjoy location ambiance hotel ever chicago area definitely stay hotel met need relaxation business pleasure
835,deceptive,james,positive,MTurk,hotel great love interior design room customer service excellent gym spa gorgeous need go chicago hotel would best choice also check website special offer found great deal
836,deceptive,james,positive,MTurk,james hotel chicago far one best hotel family ever pleasure stay room service best area mention spa hotel die lobby reception area contemporary great place take family relax would recommend hotel anyone star
837,deceptive,james,positive,MTurk,beautiful hotel inside outside room comfortable clean hotel make experience visit city even wonderful highly recommend anyone
838,deceptive,james,positive,MTurk,husband stayed james chicago hotel anniversary place fantastic knew soon arrive make right choice room beautiful staff attentive wonderful area hotel great since love shop could nt ask definatly back chicago sure back james chicago betsy louisville ky
839,deceptive,james,positive,MTurk,enjoy stay james chicago much hotel elegant ubermodern room simply exudes class never stayed nicer hotel honest hotel feature upscale restaurant though within walk distance many great din establishment also fullservice spa hotel surprising thing james pet allow dog nt stay home cool also lot upscale amenity like valet parking 24hour room service 24hour concierge shoe shine service laundrydry cleaning hotel locate right magnificent mile location absolutely superb literally step away best din shopping world would recommend james anyone business look stay upscale luxury jaunt chicago
840,deceptive,james,positive,MTurk,great hotel go see museum contemporary art great hotel almost beat room even hall beautifully do great service
841,deceptive,monaco,positive,MTurk,hotel monaco luxurious hotel situate heart chicago blooming historical elegance combine modern day amenity pleasant experience stay facility perfectly set handle business traveler sight seer convention wedding shopper offer top notch service reservation wedding planning even ask good local restaurant notice world traveler welcome employee ability speak foreign language guest room offer stylish charm relax even unrelaxable room spa top notch room service second none south water kitchen true downtown chicago restaurant offering midwest american dish several signature cocktail know anytime visit chicago hotel monaco place
842,deceptive,monaco,positive,MTurk,recently stayed hotel monaco must say become one favorite hotel windy city past always stayed marriott hilton time thought go boutique hotel stayed kimpton property san francisco delighted run monaco basically like friendly realpeople atmosphere oppose corporate style place use work decent fitness center treadmill normally use south water kitchen serve terrific meal even city great restaurant really dug complimentary coffee high speed internet newspaper get tire nickel dim corporate hotel like fact monaco offer bunch freebie especially like afternoon wine service return monaco great alternative
843,deceptive,monaco,positive,MTurk,hotel monaco simply amaze travel quite bit use generic hotel horribly unimpressive room star amenity usually mean packet instant coffee room service wo nt serve 9pm hotel monaco hand impressive suite stayed stylish cozy hotel personality absolute favorite part stay aside amaze meal stair inroom spa treatment hotel monaco raise bar hotel generic wo nt anymore
844,deceptive,monaco,positive,MTurk,make chicago wonderful stay room gorgeous come little hand deluxe room supply everything need nt even ask thank much back tidy room well
845,deceptive,monaco,positive,MTurk,stayed monaco labor day weekend visit family chicago one nice hotel stayed life clean comfortable pretty room clean staff care need glass family share drink front desk sent le minute recommend monaco anyone stay chicago area
846,deceptive,monaco,positive,MTurk,heard friend talk hotel monaco chicago doubt first however arrive amaze location near many shopping place museum theatre many others place town visit old family friend plan stay room long however room still amazingly clean well kept entire day stay fell asleep quick bed woke ready another day staff place amaze even get good direction sadly didnt know area well plan meet people one day spend day room recover long night room service best ever hotel highly impressed hotel good room good service able great time friend family bring place nearby head back hotel many time
847,deceptive,monaco,positive,MTurk,hotel monaco chicago great hotel room nice great customer service every member staff extremely nice like pet friendly could nt even tell allow pet clean prompt service request food tasty book price reasonable well since four star hotel immaculate definitely stay next time visit chicago
848,deceptive,monaco,positive,MTurk,beautiful hotel great view chicago river short walk best place visit city unbelievably pleasant relax stay inroom massage fantastic room service look vacation chicago want experience best city offer well live luxury comfort highly recommend hotel would definitely come
849,deceptive,monaco,positive,MTurk,great hotel one nice stayed long time wife absolutely thrill staff could nt believe kimptonkids program site back next time stop town think better place stay
850,deceptive,monaco,positive,MTurk,fantastic stay hotel beautifully decorate immaculately clean chose place friend recommend plus close business conference get resource exemplary four star luxury treatment downtown chicago charm sure try rib south water kitchen next door best ever ever youre mood unwind sample even wine tasting downstairs take walk explore nightlife around great time wo nt stay anyplace else
851,deceptive,monaco,positive,MTurk,upon enter hotel monaco chicago could see beauty classically elegant building old fashion furnishing wonderful view polished wood decorate entore hotel first skeptical doubt carry hotel go enter room fresh flower amaze chicago view greet stay enjoy free time lounge pool wind every night comfort massage would recommend hotel pure elegance wonderful customer service fantastic amenity
852,deceptive,monaco,positive,MTurk,hotel never forget life hotel monaco chicago best staff also room also nice whether king delux room tranquility suite room luxorious theme base suit one personality even super size person like height special tall room day go fast stayed becuase much morning would yoga yoga channel would go downstairs drink one complimentary coffee reading morning newspaper go meeting would get shoe shin complimentary shoeshine service come back meeting would go fitness room workout fullyequipped machine nt want leave hotel decide next time come chicago surely stay hotel monaco chicago
853,deceptive,monaco,positive,MTurk,experience hotel monaco wonderful fiancee stayed two night tranquility suite absolutely exquisite wonderful room service practically never leave room except go gym able yoga trip yoga accessory room surprised hotel definition luxury anything need fiancee say stay really nice hotel idea walk door soon walk met charm atmosphere luxurious decor admit cheesy may sound felt like queen weekend long time least one problem hotel stayed say point complaint hotel monaco definitely look forward stay next trip chicago
854,deceptive,monaco,positive,MTurk,stay hotel monaco chicago amaze staff polite well poise eager give help hand short notice someone like never even city chicago really give good feel throughout whole trip room hallway facility exceptionally clean tidy whenver go would always find room perfect night undwinding one conference hit mattress sleep stay stop restuarant one best american style meal overall hotel monaco place would surely stay give chance visit chicago second time truely exceptional
855,deceptive,monaco,positive,MTurk,go chicago make reservation hotel monaco chicago kimpton hotel decide stay tranquility suite amaze go family u comfortable space room service great serve quickly cleaner clean quick another thing pet friendly thought cool meaning could bring dog hotel amaze beutiful
856,deceptive,monaco,positive,MTurk,frequently business meeting downtown chicago find hotel monaco chicago give peace mind make meeting enjoyable might expensive average hotel nothing average hotel exceeds expectation service food quality atmosphere head anywhere thanks make trip chicago best best
857,deceptive,monaco,positive,MTurk,beautiful hotel chicago visit hotel honeymoon wife pet friendly even provide room spa service would recommend hotel monaco look stay luxury hotel chicago
858,deceptive,monaco,positive,MTurk,walk hotel greet warm heartedly take information efficient manner get room quickly pleased see bed laid perfectly plenty towel bathroom also happy see shampoo soap provide sufficient overall happy stay hotel
859,deceptive,monaco,positive,MTurk,stay hotel monaco recently fantastic get reasonable price stay especially since aaa member plenty perk utilize inroom spa treatment even wine wine hour name another thing kid really enjoy upon request staff brought u fish fishbowl room cool staff helpful friendly stay enjoyable would definitely recommend hotel monaco anyone downtown chicago area
860,deceptive,monaco,positive,MTurk,get back monaco chicago pleasantly surprised husband book trip last minute getaway usually pick bad placeshaha anyway moment get doorman greet u warmly help get luggage situatated busy line little long move quickly lady front desk give u high floor request one good especially since seem near full room clean spacious especially consider city hotel make lot use concierge since last minute nt really make plan give u tip also give u place go chicago pizza yummy also great near theater district basically thick everything save cab fare thought coolest thing brought goldfish bowl room trendy husband easily impressed really excite free wine hour free drink afternoon overall really nice stay four star probably four half star hotel
861,deceptive,sofitel,positive,MTurk,first trip chicago fiance stayed night anniversary pleasantly surprised hotel service receive personnel past luxury hotel paid much receive much le room spacious comfortable sleek spent come time hotel bar le bar enjoy specialty martini second none also enjoy dinner hotel cafe de architectes receive service best service quite time travel lover recommend air romance package best star
862,deceptive,sofitel,positive,MTurk,absolutely exquisite hotel great location boasting superb amenity personal trip really enjoy close shopping michigan ave hotel pleasant ambiance staff make feel welcome quickly respond request various item front desk appreciate homey welldesigned interior view city also nice good food disposal late night nt wander city late night meal definitely hotel choice return city
863,deceptive,sofitel,positive,MTurk,hotel gorgeous really enjoy stay definitely return future staff friendly room clean comfortable well decorate restaurant room service also exceptional food delicious room service prompt hotel also great location close everything anyone may need shopping food attraction
864,deceptive,sofitel,positive,MTurk,travel chicago husband romantic weekend away stay sofitel chicago water tower could luxurious room anything could ever want mini bar air conditioning also within walk distance many site fun restaurant staff friendly bed like cloud overall experience worth every penny
865,deceptive,sofitel,positive,MTurk,stayed sofitel chicago water tower hotel husband two kid last weekend definitely use hotel future travel spacious room modern innovative furniture comfortable bed great contrast small dismal room rockhard bed found hotel chain bathroom neat tidy wellstocked towel personal need toilet paper shampoo soap carpet clean stain dingy like hotel room decor astound view window wonderful enjoy every aspect hotel stay courteous staff checkin ease request room service check thanks make feel right home
866,deceptive,sofitel,positive,MTurk,recently travel chicago business terrific day night stay sofitel chicago water tower downtown location perfect give easy access michigan avenue conference center business hotel room rather nice comfortable king size bed cozy atmosphere order room service dinner come within minute quite pleased serve restaurant locate downstairs food extremely good really enjoy go fight traffic find good place eat really tire meeting earlier day trouble go bed comfortable mattress woke take shower bathroom definitely standard quality hotel soap stuff usual plenty towel hand well shower head breakfast buffet restaurant free hotel guest breakfast delicious start day right business stuff really get enjoy chicago met friend come visit hotel quite impressed well go back chicago definitely stay sofitel
867,deceptive,sofitel,positive,MTurk,husband recently stayed sofitel chicago water tower wedding anniversary pleasant stay first moment walk overwhelmed classy elegance lobby casually mention anniversary come back dinner found champagne strawberry await u room staff professional friendly make u feel welcome room immaculate furnishing plush nt really want go home room service prompt view spectacular definitely go make visit yearly repeat
868,deceptive,sofitel,positive,MTurk,think sofitel chicago water tower upscale placei wedding best bestthe staff helpful make feel confident wedding would success chef prepared lavish sit dinner appetizer dessertsthey also wonderful pastry chef bake wedding cakethe table decorate good taste could perfectthe bar also set way want even champagne fountain guest wonderful experience stay hotel felt pamperedthe room like suite mini barthey terry cloth bathrobe bathroom look wedding chicago area look disappointed
869,deceptive,sofitel,positive,MTurk,wife stayed last weekend honeymoon wonderful hotel beautiful inside pleased room resturant amaze staff nice polite help u need wish could live place together one best weekend life plan come back great hotel
870,deceptive,sofitel,positive,MTurk,sofitel chicago water tower four star hotel minute aways magnificent mile navy peir museum contemperary art lake michigan upscale boutique hotel great tourest great room high end sweet modern diesighn rich arcitechusall legacy great food door din also great veiws drinking wine champane cotails amaze bar overall hotel far best hotel ive stayed
871,deceptive,sofitel,positive,MTurk,wife recently stayed hotel fun anniversary weekend away kid upon check pleasantly surprised decor location many downtown attraction attentiveness staff season traveler business consider somewhat savvy come service accommodation hotel certainly delivers account wife intend eat hotel restaurant review menu thought would give try wow service outstanding food amaze truly enjoy din experience would hesitate recommend hotel anyone meet
872,deceptive,sofitel,positive,MTurk,hotel beautiful modern luxuary feel location wonderful close magnificent mile navy pier great place show child vacation option private parking make feel secure car valet nice helpful also take work everywhere go wifi hotel aplus wide selection package include anything couple want get away family out place great price due look hotel surprised affordable nice place give feel queen king duration stay
873,deceptive,sofitel,positive,MTurk,sofitel water tower wonderful place stay husband 20th anniversary weekend trip chicago get married city move away romantic return love near sofitel everything magnificent mile outside door could walk navy pier attraction well chicago change sofitel make feel like home except plush elegant version home stayed junior suite great view city room service attentive call champagne midnight day arrive night leave supper cocktail le bar enjoy talk do day great memory town u say new great memory thanks sofitel water tower
874,deceptive,sofitel,positive,MTurk,recently stayed sofitel chicago water tower hotel could pleased hotel sleek elegant lobby modern stylish room room something truly special huge soft bed luxurious sheet ever see felt bathroom beautiful cool marble tile gorgeous glass marble showertub nt enough room crisp lcd tv display tv beautiful clear way absolutely amaze sound system finally make room grand stair case need look dinner hotel restaurant call cafe de architectes like hotel meld modern sophistication classic french technique wine list amaze price fantastic hotel near magnificent mile full dinner include appetizer main course dessert amaze look modern urban chic hotel chicago look sofitel chicago water tower hotel real choice
875,deceptive,sofitel,positive,MTurk,travel anywhere near lake michigan within next year le would highly recommend stay sofitel hotel unbeatable elegance fine din magnificent view amenity speak along excellent service reasonable pricing assure get quality night rest thing star rating sofitel would surely visit stay nothing short elegance comfort locate minute everything downtown chicago one would hardly want leave fine din dance even bar leave absolutely relax meeting social event town sofitel hotel leave want visit moment leave
876,deceptive,sofitel,positive,MTurk,would like add comment maybe help others choose wedding destination daughter married may decide special event sofitel water tower amaze always want ballroom type wedding sofitel make happen take care invitation cake decor much special day daughter worth everything go chicago area check regret
877,deceptive,sofitel,positive,MTurk,best hotel excellent location stayed sofitel chicago water tower husband kid come business purpose year old kid jumping bed really enjoy atmosphere room front desk people welcome staff friendly room service also good room clean bathroom good like decor room french restaurant sofitel good enjoy din surely prefer stay sofitel next time travel chicago
878,deceptive,sofitel,positive,MTurk,could nt ask better home base check downtown chicago hotel sofitel right heart action allow friend hit club enjoy local cuisine downtown famous room comfy two queen mattress stuffed duvet chic decor bar downstairs bit pricey make comfortable sleek staffed attentive bartender make excellent cocktail one night nt feel like go head downstairs eat cafe de architectes amaze array choice mostly french persuasion would definitely book
879,deceptive,sofitel,positive,MTurk,satisfied stay sofitel chicago water tower service excellent staff helpful polite bed comfortable room spacious definitely return hotel
880,deceptive,sofitel,positive,MTurk,stay sofitel great love location moment arrive experince great attendant helpful front desk thought room elegant clean well comfortable room service excllent friendly checkout breeze couldnt ask anything hotel stay
881,deceptive,affinia,positive,MTurk,recent week stay affinia hotel definitely say come back offer many room amenity service comfortable relaxed place enjoyable experience affinia hotel amaze customization offer would recommend affinia hotel anyone look nice place stay
882,deceptive,affinia,positive,MTurk,although much overprice opinion hotel spotless staff courteous spa service god send relatively flexible location travel sight see didnt spend major buck try get around city love go back anniversary
883,deceptive,affinia,positive,MTurk,affinia hotel chicago superb room service exemplary food nt even know start chef obviously knew especially love seafood personal favorite shrimp aside love beautiful hotel definetly bargain price price would probably get good star hotel felt night star hotel europe great bang buck would recommend anybody look relax great hotel great amenity great city friend actually go back love know
884,deceptive,affinia,positive,MTurk,hotel fantastic stayed way chicago towards arizona could believe great quality hotel thought vega suite really polite staff great housekeep amaze price way tell manager much love hotel even offer extra night safely say trip delayed roughly hour
885,deceptive,affinia,positive,MTurk,affinia chicago wonderful place stay husband stayed week visit family amaze time room well organize comfortable staff friendly food amaze defiantly go back next year
886,deceptive,affinia,positive,MTurk,magnificent mile chicago great place visit stay affinia chicago make much better location awesome great shopping spot moment away get navy pier cinch accommodation wonderful hotel let completely customize stay way choose pillow impressed overall
887,deceptive,affinia,positive,MTurk,stay affinia last weekend ideal ca nt wait return town brief personal trip want clean lovely room near shopping downtown affinia fit bill location perfect one block magnificent mile decor modern sleek room impeccably clean even pillow menu price pretty reasonable definitely back
888,deceptive,affinia,positive,MTurk,recently complete first visit chicago pleasantly surprised affinia chicago hotel stayed hotel go great length offer extra service guest include individual pillow choice complimentary kit item design enhance city visit fine din two onsite restaurant one rooftop amaze city view would recommend hotel anyone visit chicago
889,deceptive,affinia,positive,MTurk,stayed two night meeting upscale chain hotel clean service good hotel front desk employee kind knowledgeable room decent size soft mattress restaurant good seafood bit expensive would come back
890,deceptive,affinia,positive,MTurk,come back awesome terrific hotel last week say love wife week due business meeting right step hotel knew business vacation well spent customer service great employee even guide u toward room introduce fantastically lit room bed flat screen tv even free internet access wife love kept use free shampoo body bath soap head lobby conference get lose ask one people work meeting might held lead door impressed fitness center go everyday great restaurant call chouse situate nicely next hotel lobby nice steak wife salad thought trip really worth stay welcome affinia chicago highly recommend whenever visit chicago stay regret
891,deceptive,affinia,positive,MTurk,first walk beautifully decorate lobby affinia chicago hotel greet name concierge tell take liberty customize room profile book stay show room pay careful attention bag ensure need nt lift finger sure enough pillow selcted dream pillow menu sits proudly atop queen domain way cover softest bedspread make wonder nt literally drag cloud fit bed notice display champagne cupcake atop dresser experience kit come complete ipod shuffle download favorite workout track yoga mat namaste unable resist urge inspect bathroom find marble tile invisible glass shower jacuzzi line candle vanilla deep enough bathe walrus feel girlish run water test go dinner hotel restraunt chouse offer delicious seafood menu make think din king paradise least eat caribbean hmm brought date
892,deceptive,affinia,positive,MTurk,affinia manhattan fantastic husband stayed go visit sister love room one best hotel bed ever slept view incredible manhattan one beautiful place ever staff helpful well problem go way helpful would suggest hotel anybody
893,deceptive,affinia,positive,MTurk,get back trip chicago 30th birthday could impressed hotel service excellent especially maid service room clean fresh towel brought daily front desk staff professional friendly staff ever dealt travling location excellent within walk distance best restaurant store highly recommend affinia perfect family vacation
894,deceptive,affinia,positive,MTurk,town visit cousin stayed three night wonderful hotel close shopping want cousin grant personal guide aka cousin janice amenity unbelieveable service great upmost hospitality would recomend everyone great kid adult room view spectacular bed comfy room emaculate
895,deceptive,affinia,positive,MTurk,pleasure enjoy stay affinia chicago hotel found conveniently locate e superior street near many local attraction room modern chic urban feel pillow menu awesome partner different preference choice make easy sleep like home hotel room layout comfortable spacious right touch make stay perfect could nt believe amenity available guest beagle betsy enjoy stay jet set pet care center pamper much comfort know could bring along could enjoy stay without stress concern come along travel pet ownership another feature personally enjoy walk tour kit include ipod shuffle preloaded workout playlist deck card guidebook include walk tour comfort item like towel map felt like important guest surely everyone felt way checked room highly recommend anyone opportunity travel area affinia hotel
896,deceptive,affinia,positive,MTurk,husband arrive night stay 10th wedding anniversary book executive guest room upon arrival inform would upgrade u beautiful junior suite wonderful unexpected plus beautifully plan weekend front desk manager professional make u feel warmly welcome chicago affinia gorgeous hotel friendly staff lovely food great atmosphere mention feather pillow bedding fantastic also allow bring beloved shitzu experienced jet set pet stay groom perfect daycare service felt completely comfortable beautiful weekend thank affinia hotel would visit hotel
897,deceptive,affinia,positive,MTurk,affinia hotel beautiful great location service topnotch room comfortable spacious look hotel modern feel warm cozy restaurant amaze thoroughly enjoy stay would definitely go back planning trip chicago check place
898,deceptive,affinia,positive,MTurk,many positive stay hotel north end magnificant mile room spacious beautifully appoint great attention detail quality service excellent staff professional location perfect great view chicago many room staff seem care quality stay moment greet upon arrival moment get taxi leave nice rooftop barrestaurant perfect lite meal refresh cocktail great view city really nt negative would recommend boutique hotel anyone stay chicago area
899,deceptive,affinia,positive,MTurk,friendly staff clean building room hotel locate nearby everything interested see staff willing help give direction knowledgable city room beautifully design well lit spacious comfortable
900,deceptive,affinia,positive,MTurk,take family affinia chicago short vacation last summer fabulous kid say favorite part pool fact amusement park really close wife really stoke spaffina pamper really make feel special attentive pet also dog left home would stoke pet amenity attentionthe hotel also connect ton hotel stash award let earn point lot hotel also favorite part family happy content left free go underground wonderbar nice cocktail
901,deceptive,ambassador,positive,MTurk,get married chicago area pass weeknd guest stayed ambassador east hotel nothing nice thing say husband mother terribly picky stay hotel met need room decorate nicely nt funny hotel smell pump room fun place men hang watch sport ever area sure book room ambassador east hotel
902,deceptive,ambassador,positive,MTurk,stay ambassador east hotel pleasant one love able take quick stroll michigan ave shopping also love pump room fun place hang enjoy blood mary front desk staff wonderful check since reservation lose found room immediately even though city book thought room clean well maintain shampoo great decide take home look forward another stay ambassador east spring return chicago
903,deceptive,ambassador,positive,MTurk,short time vacation rent room ambassador east hotel say quite impressed experienced would referre others look stay hotel give location hotel comfortable spacey nice staff always polite aid whenever need trust nice person world say lot food good location great everything easily accessible give luxury hotel well kept
904,deceptive,ambassador,positive,MTurk,ambassador east hotel hello current visit ambassador east hotel really enjoy day weekend stay hotel first time hotel reserve king size suite inside room nice view chicago gold coast really need get work do business trip room perfect situation could easily relax king size bed watch hbo enormous size flat screen tv free also work nice wooden desk room desk lamp wifi modem nice laptop able use good workstation room finish work time check complimentary fitness room lastly left next day one fine breakfast dish pump room restaurant overall ambassador east hotel hotel really worth stay
905,deceptive,ambassador,positive,MTurk,husband come ambassador east hotel sister wedding hotel helpful professional help u coordinate wedding guest arrive impressed organize help u check get guest situate even nice enough let u leave guest gift bag guest room room clean beautifully appoint view city held rehearsal dinnergroomsman party pump room gorgeous bar complete celebrity photo wall sister married church downtown held reception large banquet hall hotel great shuttle guest help u arrange dinner dj wedding decoration great time ambassador east hotel highly recommend
906,deceptive,ambassador,positive,MTurk,wow love ambassador east hotel chicago close great sight chicago like navy pier lake michigan fabulous din hotel classy room furnish traditional cozy manner entire family love even dog also pet friendly ambassador east hotel love restaurant pump room great something please even pickiest eater family getaway ask see large suite suite gorgeous ca nt wait tell friend place next business trip chicago book hotel perfect conference room love service definitely come back
907,deceptive,ambassador,positive,MTurk,ambassador east hotel chicago fantastic upscale hotel stay visit windy city fiancee enjoy one king room recent stay staff exceptionally friendly helpful best ever dealt travel valet parking always perk room nice amenity would want highend hotel bed extremely comfortable cable tv course hbo include always something watch wireless internet signal excellent trouble get online dinner hotel restaurant twice stay food fantastic great atmosphere well usually hotel restaurant one night stay one worth go back overall incredible stay hope stay ambassador east next time chicago
908,deceptive,ambassador,positive,MTurk,thank ambassador east hotel provide really great experience family never leave dog home travel long time since able find place caliber allows pet staff even spent time coo cute dog ask local clothing boutique husband like fitness room nice clean plenty extra towel available colder expect wind blowing water concierge knew exactly go jacket scarf definitely stay next time visit chicago would make trip stay welcome felt stayed hotel
909,deceptive,ambassador,positive,MTurk,upon arrival ambassador east hotel chicago immediately impressed courtesy attentiveness staff moment checkedin left staff front desk roomkeeping extememly pleasant accomodating since two daughter u book traditional double room room nice comfortable bed great view plenty room four u say five u girl want leave home without chichi teacup chihuahua fortunately amabassador east allows small pet pet waiver make everybody happy location great well conviently locate easy get lakeshore drive close museum look forward next visit chicago stay
910,deceptive,ambassador,positive,MTurk,best choice husband could chosen visit hotel stun view around best part near water perfectly happy enjoy luxurious room comfortable decor husband enjoy solace found free gym everything clean invoting especially pump room much history one rooom overall great relax vacation away kid would definitely return ambassador next time area
911,deceptive,ambassador,positive,MTurk,moment step ambassador east hotel much impressed entire staff extremely helpful pleasant bell staff escort husband right suite suite beyond belief atmosphere classy romantic husband previously arrange bottle champagne wait room arrive travel chicago new york romantic weekend get away dinner night hotel restaurant pump house pleased dinner start soup salad main course meal dessert reasonable price little local shopping next day well rest night wonderfully comfortable king size bed every interaction staff postitive experience enjoy weekend get away would definitely return ambassador east hotel next time chicago illinois star
912,deceptive,ambassador,positive,MTurk,amaze beautiful stayed two night room immaculate staff extremely nice welcome food delicious fix perfection entire hotel clean warm invite definitely stay recommend friend travel area
913,deceptive,ambassador,positive,MTurk,start well stay ambassador east hotel realize favorite hotel ever room amaze food great pump room bar awesome love hotel ever chicago ambassador east hotel place go
914,deceptive,ambassador,positive,MTurk,look elegant hotel downtown chicago stay ambassador east hotel comfortable beautiful large room like home away home perfect place business person small pet bring would give place four star would definitely stay
915,deceptive,ambassador,positive,MTurk,ambassador east hotel business certainly strives keep customer satisfied upon entrance ambassador east greet warmly staff incredibly pleasant accommodation topknotch food serve awardwinning pump room die service fast friendly
916,deceptive,ambassador,positive,MTurk,omg best hotel ever stayed various hotel area service really suckish evan one hotel stayed mold sandwhich bed gross could really get sick hotel perfect location right beach club ohh pump room best food evr hotel evan get take picture queen anne never regret come hotel love hotel much bridemaid stayed walk distance popular food place club place least
917,deceptive,ambassador,positive,MTurk,write recent stay ambassador east hotel want let know wonderful team work everyone checkin checkout could nt helpful personable make mundane business trip pleasureable one hotel spotless comfortable restaurant one chicago fine really offer fine quality product service complaint internet access free would like mention one person particular sofie work front desk go beyond make stay smooth possible even help taxi service local recommendation shall look forward return next month thank p grady
918,deceptive,ambassador,positive,MTurk,enjoy stay ambassador east hotel chicago staff friendly helpful time checked way checkout hotel clean well maintain bed comfortable hotel restaurantlounge cozy nice way unwind long day thing unhappy fact internet service complimentary hotel reccomend hotel stay next trip chicago
919,deceptive,ambassador,positive,MTurk,ambassador east hotel locate downtown chicago one best hotel ever stayed wife go city weekend getaway found ambassador east hotel book website rate reasonable high class luxury provide pleased know allow pet decide go city last minute could nt find anyone watch dog weekend pleased friendly staff felt like hotel put extra emphasis know customer nice place chicago impersonal pleased stay would recommend anyone look place stay downtown area star
920,deceptive,ambassador,positive,MTurk,stun bay chicago find equal ambassador east hotel hotel feel like luxury built everything wonderful room service conference room besides active neighborhood chicago ambassador east close enough action beautiful sight chicago offer overall service hotel wonderful felt like treat king room neat regal relax especially like bathroom clean soothe pump room also great place excellent din stay completely enjoyable maintain high level productivity overall stay fantastic worth every penny would return ambassador east hotel heartbeat give opportunity
921,deceptive,hardrock,positive,MTurk,plan summer vacation want travel somewhere new chicago mind fast city life get flight chicago arrive hard rock hotel grand spent total day night luxury exotic location right around corner shopping din venue room service drool food delicious could hardly picture feel satisfied met friend offer tour around town enjoy stay come back sooner later
922,deceptive,hardrock,positive,MTurk,first book reservation hotel honestly nt know expect mean kind music person first real experience musically theme hotel upon stay however convince make right choice stay din accommodation excellent serve probably best food ever eat hotel intelligently place downtown chicago would nt walk far see street performer take majesty city room book excellent view skyline could easily sat hour marvel city sprawl whole hard rock musical aspect hotel ice cake stay stay would
923,deceptive,hardrock,positive,MTurk,hard rock hotel chicago location comfort rockability stayed hard rock hotel chicago recently found amaze location perfect walk distance magnificent mile navy pier lake michigan short ride bus cab sport stadium shedd aquarium museum science industry food although pricey great spa site need little time relax recoup rockin pet get royal treatment complete gift would highly recommend hard rock hotel chicago
924,deceptive,hardrock,positive,MTurk,hard rock hotel must visit matter city hard rock hotel place stay fill fun unique trait room din hotel place great view every location especially chicago service incredible along food decor hotel staff help feel right home better home
